timestamp,signal_phase,queue_length,waiting_time,throughput
4988,0,36.22,6.42,1.04
4989,0,45.18,5.7,0.0
4990,0,49.43,6.3,0.0
4991,0,31.33,4.49,1.56
4992,0,48.03,6.74,0.0
4993,0,43.79,4.92,1.27
4994,0,34.76,4.13,0.38
4995,0,38.81,6.46,0.36
4996,0,38.71,4.31,0.11
4997,0,36.45,4.06,0.65
4998,0,39.2,3.38,0.61
4999,0,26.88,4.6,0.0
